user_name,leaning
ron8072,REPUBLICAN
patrickoyulu,REPUBLICAN
ChantalDesigner,REPUBLICAN
Brett4ks,REPUBLICAN
JasonHolsman,REPUBLICAN
JDMesnard,REPUBLICAN
_01100001011100,REPUBLICAN
eclark1st,DEMOCRAT
SenatorCantwell,DEMOCRAT
B1g_Tony,REPUBLICAN
ADignorantium,DEMOCRAT
MattSwenson,DEMOCRAT
LeadershipTipss,REPUBLICAN
BeckyBas3517,DEMOCRAT
ProgressiveInTx,DEMOCRAT
courtni_pugh,DEMOCRAT
Marmel,DEMOCRAT
montanastate,DEMOCRAT
BasimaFaysal,REPUBLICAN
mariopiperni,DEMOCRAT
SeattleShay,REPUBLICAN
Joey_McKinnon,DEMOCRAT
glasscity08,REPUBLICAN
EBYD,DEMOCRAT
curvvdLiberty,REPUBLICAN
Lencho_R,REPUBLICAN
fishwrapped,DEMOCRAT
reason,REPUBLICAN
teapartynation,REPUBLICAN
LiberalMorgan,DEMOCRAT
Tea_Alliance,REPUBLICAN
SeanMcElwee,DEMOCRAT
MGoBernstein,DEMOCRAT
MattWhitaker46,REPUBLICAN
ClevelandWard5,DEMOCRAT
bsammic,REPUBLICAN
kentgop,REPUBLICAN
TrivWorks,DEMOCRAT
WarOnLiberty,REPUBLICAN
mexicanlarry,REPUBLICAN
bhcgop,REPUBLICAN
SenatorBush,DEMOCRAT
ssandee51,DEMOCRAT
waitomo11,DEMOCRAT
jamesinjax,DEMOCRAT
rickcofer,DEMOCRAT
colinflaherty,REPUBLICAN
paulasimpson13,DEMOCRAT
Gov_Martinez,REPUBLICAN
Donnamarieeee,REPUBLICAN
dozerrand,DEMOCRAT
PubWorksTV,REPUBLICAN
yatish023,REPUBLICAN
DeontrezAlbury,DEMOCRAT
Tory_Headlines,REPUBLICAN
tonyperaica,REPUBLICAN
TealBomb,DEMOCRAT
AlabamaCRs,REPUBLICAN
examineropeds,REPUBLICAN
jennifermerril2,DEMOCRAT
RECUROUSA,REPUBLICAN
JoeDonMcGaugh,REPUBLICAN
LauraB203,DEMOCRAT
KellyBrouse,DEMOCRAT
lewis_baston,DEMOCRAT
Lizro27,REPUBLICAN
CalbuzzBlog,DEMOCRAT
DavidJonesZA,REPUBLICAN
RatcliffeTX4,REPUBLICAN
FredCamposJr,REPUBLICAN
MacDistrict25,REPUBLICAN
shelleybmayer,DEMOCRAT
wakeup1442,REPUBLICAN
TeamMarcoSC,REPUBLICAN
matwilson6,DEMOCRAT
santiagoslatter,REPUBLICAN
HouseHomeland,REPUBLICAN
brilligt,DEMOCRAT
Nayamamma,DEMOCRAT
grampscramps,DEMOCRAT
THE_KATZ,REPUBLICAN
skorpyos,DEMOCRAT
jwmurphey,REPUBLICAN
OrgNow,DEMOCRAT
Coolkat2630,REPUBLICAN
mycarlisle,DEMOCRAT
Richie_L_,REPUBLICAN
KatieBethell,DEMOCRAT
ArcherfishNB,REPUBLICAN
cannabisncoffee,DEMOCRAT
MichelleLockett,REPUBLICAN
LibertysArmy,REPUBLICAN
sarahmlauren,REPUBLICAN
FedSoc,REPUBLICAN
PatriciaFahy109,DEMOCRAT
hasai,REPUBLICAN
GuyGuzzone,DEMOCRAT
Repmikekelley,REPUBLICAN
ArkDavey,DEMOCRAT
NicLizD,REPUBLICAN
RogerUniteBlue,DEMOCRAT
lembitopik,DEMOCRAT
CSM9000,DEMOCRAT
allentharp,REPUBLICAN
tony_manna,REPUBLICAN
SCalaisS,REPUBLICAN
richleiby,DEMOCRAT
LegalEyeGirl,REPUBLICAN
pattysmattyvt,DEMOCRAT
decdogg,REPUBLICAN
NathanBallentin,REPUBLICAN
grandef,REPUBLICAN
sactotrixie,REPUBLICAN
SHumanist72,DEMOCRAT
akawhit1,REPUBLICAN
thoughtofchange,DEMOCRAT
joelwho,DEMOCRAT
CGeorgia,REPUBLICAN
bombay_ray,DEMOCRAT
synchrowho,DEMOCRAT
jaxparrothead,DEMOCRAT
clarklee,DEMOCRAT
MichelleInCAL,REPUBLICAN
CincySeitz,REPUBLICAN
shells2014,DEMOCRAT
NakedAxiom,DEMOCRAT
sigfreyd,DEMOCRAT
NETarrantTea,REPUBLICAN
RepLoudermilk,REPUBLICAN
johnccorrigan,DEMOCRAT
BlackShiite,DEMOCRAT
Beccastclair,DEMOCRAT
armedandjewish,REPUBLICAN
AymanM,DEMOCRAT
AngelGGuadiania,DEMOCRAT
HereBeHuskies,REPUBLICAN
olson_hill,DEMOCRAT
Silly_Elsa,REPUBLICAN
JRWatch,REPUBLICAN
JorgeUribeMaza,DEMOCRAT
prariebyu,REPUBLICAN
Freefree0Bobbie,DEMOCRAT
WritersPIF,REPUBLICAN
drmannyonFOX,DEMOCRAT
David_J_Sanders,REPUBLICAN
Spillfred,REPUBLICAN
BillDurdach,REPUBLICAN
GovTomblin,DEMOCRAT
gwfrazee,REPUBLICAN
laborgal02,DEMOCRAT
JessforAssembly,REPUBLICAN
LJMFLA,DEMOCRAT
americans4amer,DEMOCRAT
CigarChairman,DEMOCRAT
amieforcongress,REPUBLICAN
BlueRidgeChick,REPUBLICAN
JasStanford,DEMOCRAT
gwbuehl,REPUBLICAN
WordEngineer,DEMOCRAT
wendysboys,REPUBLICAN
WakeCountyGOP,REPUBLICAN
evacox,REPUBLICAN
TerryMartinBack,REPUBLICAN
ScottRTipton,REPUBLICAN
ComedianSHANG,DEMOCRAT
fawn_mac,REPUBLICAN
weeklystandard,REPUBLICAN
robertnmullins,REPUBLICAN
yettieb,DEMOCRAT
skyler112_,REPUBLICAN
SomeBlueDevilFL,DEMOCRAT
smartypantsless,REPUBLICAN
jeffdial,REPUBLICAN
Touchofgrey88,DEMOCRAT
DebbieWhelchel,REPUBLICAN
UofLCardGame,REPUBLICAN
swbrohoney,DEMOCRAT
ValleyPatriot,REPUBLICAN
Erudite_Enigma,REPUBLICAN
TheLibertyEagle,REPUBLICAN
DruidSmith,DEMOCRAT
themikecorbett,DEMOCRAT
GazaReports,REPUBLICAN
hickforco,DEMOCRAT
AnthonyColumbia,DEMOCRAT
SenatorBaldwin,DEMOCRAT
grazen49,REPUBLICAN
HopeNChangeFail,REPUBLICAN
MKEMike1,DEMOCRAT
CobbYRs,REPUBLICAN
RepPeterDeFazio,DEMOCRAT
JimPethokoukis,DEMOCRAT
1980smetalmusic,DEMOCRAT
GoToArtRave,DEMOCRAT
LGBTLD,DEMOCRAT
Ijancc,DEMOCRAT
MarquetteCRs,REPUBLICAN
Wolf_Man64,REPUBLICAN
dawnzimmernj,DEMOCRAT
McCormackJohn,REPUBLICAN
FrankLuntz,REPUBLICAN
Stwallace23,DEMOCRAT
adjordan,DEMOCRAT
RayneMillaray,DEMOCRAT
LEOSUNIONS,DEMOCRAT
Roy1956,DEMOCRAT
alwaysonoffense,REPUBLICAN
stephaniemagui4,DEMOCRAT
thesfgresearch,DEMOCRAT
Holyfield67,REPUBLICAN
EOTWAWKI,REPUBLICAN
SueJeffersTCNT,REPUBLICAN
felix_sanchez,DEMOCRAT
DebbieW999,DEMOCRAT
ProChoiceGMA,DEMOCRAT
kevinbinversie,REPUBLICAN
MassGovernor,REPUBLICAN
Juannyo,DEMOCRAT
Foxxi_Love,REPUBLICAN
Johana_Smutz,REPUBLICAN
ColoSecofState,REPUBLICAN
StefONFIRE,DEMOCRAT
csread61,DEMOCRAT
LtGovIvey,REPUBLICAN
Dan_Pabon,DEMOCRAT
jdmpa2k,DEMOCRAT
WeirdReport,REPUBLICAN
PuestoLoco,DEMOCRAT
Alison_McHose,REPUBLICAN
OritKwasman,REPUBLICAN
NochPH,DEMOCRAT
lenadunham,DEMOCRAT
AndreaLeon,DEMOCRAT
stormer9k,DEMOCRAT
ScottTurnerTX,REPUBLICAN
DesignerDeb3,REPUBLICAN
SemperCool,REPUBLICAN
NYFHDS,REPUBLICAN
BishopOnAir,REPUBLICAN
JoeyCheek,DEMOCRAT
_AmyMarsh,REPUBLICAN
heelmanwilm,REPUBLICAN
RepTierney,DEMOCRAT
RPLAC,REPUBLICAN
EricTeetsel,REPUBLICAN
_yael58,REPUBLICAN
MaineDems,DEMOCRAT
23FourClothing,REPUBLICAN
ReElectCummings,DEMOCRAT
nyceve1,DEMOCRAT
RDLavelle,DEMOCRAT
juliana4ncw,REPUBLICAN
LiberalPartyNY,DEMOCRAT
Vicelyz,DEMOCRAT
bellaandfrank,REPUBLICAN
yedisturbed,DEMOCRAT
obamacare,DEMOCRAT
ye_du,DEMOCRAT
nicki2377,DEMOCRAT
allisontant,DEMOCRAT
vj44,DEMOCRAT
MQMan,DEMOCRAT
SatirclAlx,DEMOCRAT
Youxia88,REPUBLICAN
IanBearder,DEMOCRAT
DoggShemp,REPUBLICAN
KenWahl1,DEMOCRAT
ronaldjackson,DEMOCRAT
rachelreeves,DEMOCRAT
thefullmonte,REPUBLICAN
Michelle_888,DEMOCRAT
mosimnam,DEMOCRAT
JanetNguyenCA,REPUBLICAN
C3rvantes,REPUBLICAN
MMViverito,DEMOCRAT
RICHKIDz4L,DEMOCRAT
BrianWollet,REPUBLICAN
Brian_Bosma,REPUBLICAN
NatalieDuvalNY,REPUBLICAN
Liberal_Rebel,DEMOCRAT
SierraClubMN,DEMOCRAT
AllThingsHill,DEMOCRAT
tommydevlin1974,REPUBLICAN
BarbaraBuono,DEMOCRAT
Blob_Fish,DEMOCRAT
darkpolitricks,REPUBLICAN
RONBI,DEMOCRAT
4joachim,REPUBLICAN
SIOAmerica,REPUBLICAN
MenziesCampbell,DEMOCRAT
JoshHeintzeman,REPUBLICAN
kirk_pj,DEMOCRAT
norfud,DEMOCRAT
KyleWOrton,DEMOCRAT
KyleKacal,REPUBLICAN
CNM_Michael,REPUBLICAN
LifeShantastic,DEMOCRAT
merylnyc,DEMOCRAT
CmdrProton,REPUBLICAN
JPatrickBoyle,DEMOCRAT
PhaxisPrime,DEMOCRAT
MikeSchlossberg,DEMOCRAT
crittersmith2,DEMOCRAT
CFBNJ,REPUBLICAN
CrimeDoc96,REPUBLICAN
BobbyLRushMC,DEMOCRAT
alaw202,DEMOCRAT
mrswans,REPUBLICAN
SukupMfg,REPUBLICAN
ThatBlokeSean,REPUBLICAN
DentonCountyGOP,REPUBLICAN
AztlanConnect,DEMOCRAT
jdavid17,REPUBLICAN
SenatorNozzolio,REPUBLICAN
SenatorJKruse,REPUBLICAN
diasporadical_z,DEMOCRAT
ConservAgent1,REPUBLICAN
Lynne_Shine,REPUBLICAN
SoapOperaBabble,DEMOCRAT
EndtheHeadlines,DEMOCRAT
hiincyber,DEMOCRAT
AuthorAnnBaker,REPUBLICAN
AGAlanWilson,REPUBLICAN
JohnHMerrill,REPUBLICAN
OccupyTampa,DEMOCRAT
joepennacchio,REPUBLICAN
FLRightWinger,REPUBLICAN
briangbc,REPUBLICAN
misslibertea,REPUBLICAN
RainbowUSA,DEMOCRAT
LTwoC,REPUBLICAN
BorisEP,REPUBLICAN
zengadfly,REPUBLICAN
StephenLBloom,REPUBLICAN
musicgirlsuzi,REPUBLICAN
MarieMe42866742,REPUBLICAN
ed_the_honest,REPUBLICAN
slappywhyte,REPUBLICAN
SydneyRetires,DEMOCRAT
ronbosjd,DEMOCRAT
arrowsmithwoman,REPUBLICAN
SyncereLuchini,DEMOCRAT
RickWardLA,REPUBLICAN
wribb,REPUBLICAN
merc4datass,DEMOCRAT
Callisto1947,REPUBLICAN
Doc_0,REPUBLICAN
GreeneyedMinx2,REPUBLICAN
UMassDems,DEMOCRAT
CommishFish,DEMOCRAT
Capt__Eric,DEMOCRAT
JohnHawthorne1,REPUBLICAN
PatriotPatricia,REPUBLICAN
EdTibbetts,DEMOCRAT
TrumpStudents,REPUBLICAN
Spruke,REPUBLICAN
SDzzz,DEMOCRAT
mgoldsmith,DEMOCRAT
bristola48,DEMOCRAT
ckahn,DEMOCRAT
Crowdpac,DEMOCRAT
JoeKrierD9,DEMOCRAT
TobinVanOstern,DEMOCRAT
IdahoGOP,REPUBLICAN
KlippetyKlop,DEMOCRAT
rosevine3,DEMOCRAT
MarshallT,DEMOCRAT
ecxod,DEMOCRAT
FactualRevolt,REPUBLICAN
dullyM,DEMOCRAT
RoisinShortall,DEMOCRAT
RepMichelle,DEMOCRAT
jrbaltmd57,DEMOCRAT
MichaelKansas,REPUBLICAN
DebtTrut,DEMOCRAT
RichMc461,DEMOCRAT
billduncan,DEMOCRAT
JoeSchiavoni,DEMOCRAT
arthur_affect,DEMOCRAT
pitfan082,REPUBLICAN
1PatriciaMurphy,DEMOCRAT
AndyHolt4TN,REPUBLICAN
davegj,REPUBLICAN
bryanlong,DEMOCRAT
bodiebruce,DEMOCRAT
Mommentator,REPUBLICAN
tarakutz,DEMOCRAT
MaryOFAJane,REPUBLICAN
HighRawMama,REPUBLICAN
rozlem,DEMOCRAT
Ringo6,DEMOCRAT
ShortfuseLiz,REPUBLICAN
dbsTl,DEMOCRAT
AFLikud,REPUBLICAN
JimNtexas,REPUBLICAN
PaulEspinosa_WV,REPUBLICAN
JoeCostello,REPUBLICAN
sarahkliff,DEMOCRAT
alphaomegaarts,DEMOCRAT
TriLinc,REPUBLICAN
BankableInsight,REPUBLICAN
SofieBellesMom,DEMOCRAT
InetF,REPUBLICAN
Kubu_1,REPUBLICAN
ConnieAustinTX,REPUBLICAN
calvinfleming,DEMOCRAT
AZHonorable,REPUBLICAN
ShannonBream,DEMOCRAT
MaozIsrael,REPUBLICAN
GOPRepubGirl,REPUBLICAN
BellCV,DEMOCRAT
massgop,REPUBLICAN
remhamf,DEMOCRAT
JEDTHEFISH7,DEMOCRAT
authentic_april,DEMOCRAT
KgKathryn,DEMOCRAT
ddombrowsky,REPUBLICAN
ARCHAIC_SOUL,REPUBLICAN
jimmowrer,DEMOCRAT
Justsnapd8,REPUBLICAN
SenSchumer,DEMOCRAT
PPact,DEMOCRAT
MAK7591,DEMOCRAT
russfeingold,DEMOCRAT
retreadted,DEMOCRAT
1ProudAmericann,REPUBLICAN
karenhandel,REPUBLICAN
DomenicRecchia,DEMOCRAT
RobTaylorIowa,REPUBLICAN
45thWardChicago,DEMOCRAT
RepChrisStewart,REPUBLICAN
AveryBourne,REPUBLICAN
jeffsessions,REPUBLICAN
trayf,DEMOCRAT
bryarcrose,DEMOCRAT
BradyCarlson,DEMOCRAT
2AFight,REPUBLICAN
ImfullofCin,DEMOCRAT
TCCRI,REPUBLICAN
VeloSilvia,DEMOCRAT
CuestionMarque,DEMOCRAT
Lara_APN,DEMOCRAT
PJNET_Team,REPUBLICAN
ndbookfair,DEMOCRAT
mblueisland5667,DEMOCRAT
BrowardGOP,REPUBLICAN
Ta_na_si,DEMOCRAT
abbyhoer14,REPUBLICAN
RalphSchiano,REPUBLICAN
Michelle4House,REPUBLICAN
LauraClawson,DEMOCRAT
KYHouseDems,DEMOCRAT
fangpusskins,DEMOCRAT
thetreymanhere,REPUBLICAN
WellsFargoSuck4,REPUBLICAN
creditease,DEMOCRAT
PattyHKim,DEMOCRAT
cecimor339,DEMOCRAT
zzcrane,REPUBLICAN
RepTimButler,REPUBLICAN
RWtex,REPUBLICAN
dickcheney,REPUBLICAN
Telegraph_Chris,DEMOCRAT
YvetteMB1,DEMOCRAT
johnnyblaze360,REPUBLICAN
Cwallace49,DEMOCRAT
jackiecornell,DEMOCRAT
PeteOlson,REPUBLICAN
MissRuth1021,REPUBLICAN
TxChuy,DEMOCRAT
PMgeezer,REPUBLICAN
jHarrison924,DEMOCRAT
vrojas70,DEMOCRAT
JerryTMiller,REPUBLICAN
Jamesyontrofsky,REPUBLICAN
Maxeightyeight,DEMOCRAT
Vote4McKellar,DEMOCRAT
FreidaPeople,DEMOCRAT
MidGaRepublican,REPUBLICAN
SamSeder,DEMOCRAT
Oxco,REPUBLICAN
kattykatty24,REPUBLICAN
NHKeith,REPUBLICAN
Izac_Wright,DEMOCRAT
kfunk937,DEMOCRAT
krouda,DEMOCRAT
Rep_JoeWalsh,REPUBLICAN
dadeck,REPUBLICAN
KCGOP,REPUBLICAN
bruce_westerman,REPUBLICAN
Fingerwag,DEMOCRAT
PD_ROMA,DEMOCRAT
redrivergrl,REPUBLICAN
MLucasx,DEMOCRAT
RenagadeGirl,DEMOCRAT
GwenForCongress,DEMOCRAT
ChrisDorworth,REPUBLICAN
briancalley,REPUBLICAN
CouncilmanKJ,DEMOCRAT
CeasefireUSA,DEMOCRAT
BougieLa,DEMOCRAT
Activist_G,DEMOCRAT
reportergail,REPUBLICAN
Yol_BruzuaL,DEMOCRAT
votevictory,REPUBLICAN
ajplus,DEMOCRAT
americasvoice,DEMOCRAT
Zuttish,DEMOCRAT
IndyGOP,REPUBLICAN
RepublicanWire,REPUBLICAN
AliasHere,DEMOCRAT
ryanmoorman,DEMOCRAT
Nikluk,DEMOCRAT
__1776__,DEMOCRAT
Arkelly1001Com,REPUBLICAN
MamaRedfield,DEMOCRAT
Wisco,DEMOCRAT
GoComicsConserv,REPUBLICAN
caronmlindsay,DEMOCRAT
KhoriWhittaker,REPUBLICAN
RepBillLant,REPUBLICAN
MzChelle65,DEMOCRAT
Edmond_Estrada,DEMOCRAT
TJMcCormack,REPUBLICAN
mmeshs2009,DEMOCRAT
PoliticsPeach,DEMOCRAT
margaretvmorris,DEMOCRAT
maggiesnotebook,REPUBLICAN
cmm,REPUBLICAN
PegLegPilot,DEMOCRAT
Cecilebledsoe,REPUBLICAN
maryannemarsh,DEMOCRAT
DavidJClarke,DEMOCRAT
AmyTidd,DEMOCRAT
cat_travis,DEMOCRAT
Sir_tonysoprano,DEMOCRAT
CanadianGreens,DEMOCRAT
CollegeDemsTX,DEMOCRAT
iEPluribusUnum,REPUBLICAN
mattcorridoni,DEMOCRAT
EllenCorbettCA,DEMOCRAT
fightonguy,REPUBLICAN
RonsterNation,REPUBLICAN
UniteBlueFL,DEMOCRAT
rtlewis777,DEMOCRAT
Truthdig,DEMOCRAT
bcrowe2,REPUBLICAN
queenBee1120,REPUBLICAN
jackthecat11,DEMOCRAT
annieupnorth100,DEMOCRAT
MollyWhiteTX,REPUBLICAN
WayneHTC,REPUBLICAN
ErrolFlann,REPUBLICAN
MartinSavidge,DEMOCRAT
lee4rep,REPUBLICAN
Pupoexaminer,DEMOCRAT
JWolf41387,DEMOCRAT
USpace123,REPUBLICAN
Chriscarroll50,REPUBLICAN
Southern_PUNdit,REPUBLICAN
MManendo,DEMOCRAT
somacore,REPUBLICAN
LauraMitchellMD,DEMOCRAT
Kikuchi_na,DEMOCRAT
RepRarick,REPUBLICAN
TinyPrincess_D,REPUBLICAN
kenlemonWSOC9,DEMOCRAT
BuffyWicks,DEMOCRAT
Constitution89,REPUBLICAN
DcLincoln761,DEMOCRAT
izzybelle1964,REPUBLICAN
TBenji68,DEMOCRAT
XanderGibb,DEMOCRAT
AMBichotte,DEMOCRAT
unhhockey83,REPUBLICAN
heatherwilhelm,REPUBLICAN
NJCollegeDems,DEMOCRAT
TereseBerceau,DEMOCRAT
wilkie4,REPUBLICAN
cooperhawke,DEMOCRAT
crunkfeminists,DEMOCRAT
EdB314159,REPUBLICAN
robyn_lance,REPUBLICAN
egbegb,REPUBLICAN
HenryRainesShow,DEMOCRAT
PeopleUDontNeed,REPUBLICAN
cesarfernandezD,DEMOCRAT
marisa_franco,DEMOCRAT
StonewallDemsAZ,DEMOCRAT
Dinkiedow,REPUBLICAN
JReardonKC,DEMOCRAT
ayoungblood79,DEMOCRAT
SarahWMartin,DEMOCRAT
kntrygal95,REPUBLICAN
Victoriaokane,REPUBLICAN
MayorSRB,DEMOCRAT
FredDugan,REPUBLICAN
MadisonSiriusXM,DEMOCRAT
pvdaeuropa,DEMOCRAT
PeruBebeChrissy,DEMOCRAT
Rabid_Patriot,REPUBLICAN
newslenz,DEMOCRAT
JoeBasel,REPUBLICAN
GreyMena,DEMOCRAT
CrazyChefette,REPUBLICAN
Joy__Hart,DEMOCRAT
RepJeffries,DEMOCRAT
RedWhiteNdNaija,REPUBLICAN
KevLeeS,DEMOCRAT
emramir10,DEMOCRAT
NationalReset,DEMOCRAT
joe_hubbard,DEMOCRAT
marcmaron,DEMOCRAT
youngrepubs_,REPUBLICAN
CALPIRG,DEMOCRAT
RepEngland70,DEMOCRAT
lpsrocks,DEMOCRAT
EFFanning,REPUBLICAN
EricCantor,REPUBLICAN
HomSec,DEMOCRAT
hugodava,DEMOCRAT
Todd_Spencer,DEMOCRAT
preKpolitics,REPUBLICAN
MarisaMarquez,DEMOCRAT
RepMikeTurner,REPUBLICAN
MandyCBuchanan,REPUBLICAN
clenchner,DEMOCRAT
ClimateReality,DEMOCRAT
dershy,REPUBLICAN
tealtweet,DEMOCRAT
LauraDonovanUA,REPUBLICAN
lwonnaco,REPUBLICAN
TinPotDickTator,REPUBLICAN
CSGV,DEMOCRAT
AbdiOmartv,DEMOCRAT
whydidisaythat_,REPUBLICAN
EricWeinrib,DEMOCRAT
MattSmithGPghCC,DEMOCRAT
TheChessQueen,REPUBLICAN
Nellie__Baker,DEMOCRAT
JoelAndersonCA,REPUBLICAN
linda_feldmann,DEMOCRAT
mikeus,REPUBLICAN
CDoranHarader,DEMOCRAT
RELawrence1,REPUBLICAN
CharlieDeanSD5,REPUBLICAN
fcydems,DEMOCRAT
reasoner22,DEMOCRAT
kdeleon,DEMOCRAT
divadoll123,REPUBLICAN
ritzy_jewels,REPUBLICAN
SenatorWaugh,REPUBLICAN
wrightdlca,REPUBLICAN
peterebert,DEMOCRAT
emilyrs,DEMOCRAT
chris63414391,REPUBLICAN
JohnPenroseNews,REPUBLICAN
AndrewCQuinn,REPUBLICAN
SacramentNow,DEMOCRAT
AdamDuininck,DEMOCRAT
IsraelHatzolah,REPUBLICAN
WillBoed,REPUBLICAN
DanDraney,REPUBLICAN
Kali4niadazed,DEMOCRAT
BraveNewFound,DEMOCRAT
MaryLynnMagar,REPUBLICAN
Robin42CD,DEMOCRAT
thenextlevelrad,DEMOCRAT
petercorroon,DEMOCRAT
MrsZiggy1988,DEMOCRAT
raine1967,DEMOCRAT
bndsnoopy61,DEMOCRAT
lesatglsi,REPUBLICAN
jamesdickey,REPUBLICAN
Rick_Sincere,REPUBLICAN
EleanorClift,DEMOCRAT
as_promised,REPUBLICAN
BostForCongress,REPUBLICAN
FreeRepublicUSA,REPUBLICAN
cdiegomorales,REPUBLICAN
usarubric,REPUBLICAN
NHJennifer,REPUBLICAN
TSfromNYC,DEMOCRAT
jayelgee1,DEMOCRAT
AllenEllis14,DEMOCRAT
caleb_lund,DEMOCRAT
RepDianaDeGette,DEMOCRAT
JeffJacksonNC,DEMOCRAT
RealAdamPowell,REPUBLICAN
barenakedislam,DEMOCRAT
RichieMelville,DEMOCRAT
benjaminspector,DEMOCRAT
MartinOMalley7,DEMOCRAT
RyanMorse33,REPUBLICAN
QuantXtreme,REPUBLICAN
JuliusDavies,REPUBLICAN
gusciora,DEMOCRAT
shlmel,REPUBLICAN
TheDLCC,DEMOCRAT
CMark1950,REPUBLICAN
Studio1AErica,DEMOCRAT
lindachapalavia,DEMOCRAT
Tweet_Jobs_Expo,REPUBLICAN
DavidWilson9,REPUBLICAN
NHGOPSenate,REPUBLICAN
2123MelissaP,DEMOCRAT
erikjprovitt,DEMOCRAT
straytski,REPUBLICAN
Mike_Murray_,REPUBLICAN
micolh,REPUBLICAN
TaraKMack,REPUBLICAN
selassieanwar,DEMOCRAT
DonatellaDavis,REPUBLICAN
SoniaVillamizar,DEMOCRAT
RustiResta,DEMOCRAT
CLHunting1,REPUBLICAN
Pat_Beaudry,DEMOCRAT
RepPattyKim,DEMOCRAT
mjwaggonernc,DEMOCRAT
RussellLittle,REPUBLICAN
HerschaftAP,DEMOCRAT
PAHouseGOP,REPUBLICAN
georgelyonuk,DEMOCRAT
Alexi4Illinois,DEMOCRAT
BakerSpeed,REPUBLICAN
timechols,REPUBLICAN
krcsouljourney,REPUBLICAN
magarika,REPUBLICAN
glennlife,REPUBLICAN
HariSevugan,DEMOCRAT
MayorHodges,DEMOCRAT
Taxfree1031,REPUBLICAN
AbrahamMcDonald,REPUBLICAN
MimiTorch,DEMOCRAT
VivirLatino,DEMOCRAT
DavidParkerSen,REPUBLICAN
HeritageDem,REPUBLICAN
NorthrnCowgrl,REPUBLICAN
DavidSpady,REPUBLICAN
ProudInfidel33,DEMOCRAT
jeanscene46,DEMOCRAT
CharlesHolden4,REPUBLICAN
news___tube,REPUBLICAN
RmanningRocky,REPUBLICAN
quinnelk,DEMOCRAT
Dogger55,REPUBLICAN
BobGriggs,REPUBLICAN
cincinchili,REPUBLICAN
ChuckWarp,DEMOCRAT
tbarn49,DEMOCRAT
JoseforTexas,DEMOCRAT
cazprescott,REPUBLICAN
Timintampa,DEMOCRAT
angelicvh,REPUBLICAN
1MysteryGirl,REPUBLICAN
bendreyfuss,DEMOCRAT
RobMatzie,DEMOCRAT
dadramsey,REPUBLICAN
derf64,REPUBLICAN
aKyPatriot,REPUBLICAN
ELSchillinger,REPUBLICAN
lwlago,DEMOCRAT
tedleew,DEMOCRAT
chiggerazn,REPUBLICAN
SpecialService4,REPUBLICAN
StephenWHudson1,DEMOCRAT
Elaine4NC,DEMOCRAT
chrisstolle,REPUBLICAN
LiLb805,DEMOCRAT
KamenIntheLoop,DEMOCRAT
TheAgedP,REPUBLICAN
ConservativeCCC,REPUBLICAN
PES_Women,DEMOCRAT
JesseAbrego,REPUBLICAN
MickGreenhough,REPUBLICAN
GSAKTECH,REPUBLICAN
NHKathySullivan,DEMOCRAT
emmanuel763,DEMOCRAT
LatinosMatter,DEMOCRAT
Kremydas,REPUBLICAN
usdemocrats,DEMOCRAT
TedYork,DEMOCRAT
HutchissonMike,DEMOCRAT
AndrewCohenNYC,DEMOCRAT
jackrice,DEMOCRAT
KatiePavlich,REPUBLICAN
NYCFPAC,REPUBLICAN
jrsalzman,DEMOCRAT
katherinejarvis,DEMOCRAT
SDNorthShore,REPUBLICAN
kokomoko,REPUBLICAN
EdAsante77,DEMOCRAT
APStamm,DEMOCRAT
utvolj,REPUBLICAN
RepSeanMaloney,DEMOCRAT
LibertyGirl2,DEMOCRAT
kofihunt,DEMOCRAT
MovingNCForward,DEMOCRAT
Clevelandpro65,DEMOCRAT
tumult101,REPUBLICAN
Bronx5150Dj,REPUBLICAN
bartmckinley,REPUBLICAN
Cyril1863,DEMOCRAT
AnthonySykes,REPUBLICAN
collins_neal,REPUBLICAN
PrettyFootWoman,DEMOCRAT
Rikdawg,DEMOCRAT
CRoseJ,DEMOCRAT
exploregod,REPUBLICAN
maxasteele,DEMOCRAT
lexibeth2,DEMOCRAT
Annie_Bannany,REPUBLICAN
ATLShirley,DEMOCRAT
waynebertsch,REPUBLICAN
Deb_Saw_Boy,REPUBLICAN
CREDOMobile,DEMOCRAT
DavidMuchnikoff,DEMOCRAT
MariaSachs,DEMOCRAT
marstraveler,REPUBLICAN
SenJohnHoeven,REPUBLICAN
FloridaNewz,DEMOCRAT
Tatiner,DEMOCRAT
GoldenDomeBlog,DEMOCRAT
tibetspace,DEMOCRAT
whohearer,DEMOCRAT
kanetheshadow,REPUBLICAN
stacyhyatt,REPUBLICAN
MLatwaitis,REPUBLICAN
Missouri_HRCC,REPUBLICAN
martinstake,DEMOCRAT
AwkwardEIephant,REPUBLICAN
frontroyalgirl,DEMOCRAT
kbalensifer,REPUBLICAN
ATHudd,REPUBLICAN
peal21954,REPUBLICAN
Schmidt2R,REPUBLICAN
TexasTRex,REPUBLICAN
RuleYourDay,REPUBLICAN
Sinclair_R,REPUBLICAN
Mr8rightsid3,REPUBLICAN
hansriemer,DEMOCRAT
shilzy,REPUBLICAN
Patrick_Grady,DEMOCRAT
NewWavePatriot,REPUBLICAN
John_DeStefano,DEMOCRAT
zzelda01,DEMOCRAT
SenatorEnzi,REPUBLICAN
